PCA1,y,V_answers
-1.9466790530238252,0,0
-1.8922639371918544,0,0
-0.6597015335985426,0,0
0.08116082798221458,0,0
0.019337035118056775,0,0
-0.7770805471704754,0,0
0.7046400342543189,0,0
0.17300029807017003,0,0
0.09790404612732852,0,0
0.49749061614525225,0,0
-0.01998639206360342,0,0
0.956822058005444,0,0
-0.8101373608211577,0,0
-0.6534966282487372,0,0
-0.3708710176621923,0,0
1.3509054904525972,0,0
0.4978097480890965,0,0
1.3204961075058022,0,0
-0.15027041517923198,0,0
-0.38102078438840714,0,0
0.012752155142612583,0,0
-0.6883229429738793,0,0
0.15457090674060478,0,0
-0.5453082366615357,0,0
-0.17159746957744126,0,0
2.3209912976116907,0,0
0.48985242639227966,0,0
1.0467786514824933,0,0
1.8946448687457844,0,0
0.08656660484229824,0,0
0.3621393266999028,0,0
-1.5188720577027457,0,0
-1.4266745243848387,0,0
0.4632719016769917,0,0
2.207568617385496,0,0
0.5484454806645198,0,0
0.007684080251839323,0,0
-0.6452517472696627,0,0
-0.14552872411858284,0,0
-1.3138815580924263,0,0
0.5965817182726887,0,0
1.4388898095110707,0,0
-1.045680187633611,0,0
0.25588633952181783,0,0
-0.1382174844532144,0,0
-0.06418043758630299,0,0
-0.08797285964156557,0,0
0.7299653584959213,0,0
0.8460409285482007,0,0
0.9009928365555196,0,0
-0.07464156319943066,0,0
0.38442151700845484,0,0
0.5970430163272628,0,0
0.48497717376691907,0,0
0.7240351040770904,0,0
-0.9629867454648594,0,0
1.4765254814404931,0,0
0.8145897689409376,0,0
0.9030756549811987,0,0
0.7613296601454883,0,0
0.5159561982216837,0,0
0.7526144626567757,0,0
1.263479789985833,0,0
0.6763528027891994,0,0
0.3779353560318285,0,0
0.5138209383035536,0,0
1.5104537865208416,0,0
0.3246022195858492,0,0
0.8545063453214461,0,0
0.7506685952785428,0,0
2.2067035665179473,0,0
2.212173596577297,0,0
1.7238289002401772,0,0
0.7927940079654291,0,0
2.235230242829062,0,0
2.4851830781425766,0,0
2.1293019858377353,0,0
0.4569780159300989,0,0
1.0337212761768395,0,0
0.491791038958172,0,0
-1.0760024093461642,0,0
-1.3369871841657495,0,0
-1.3142956021912404,0,0
-1.4526416537911082,0,0
-2.321983755862962,0,0
-0.04488722142520947,0,0
0.1372808615070193,0,0
-0.8649136676856416,0,0
0.611107201498762,0,0
0.87046406690888,0,0
0.6594652381904899,0,0
0.23977283400207036,0,0
0.5445352963788064,0,0
1.8559308262543759,0,0
0.6743740625629397,0,0
1.9679207043982314,0,0
1.2372555029429009,0,0
0.6524589464338907,0,0
1.3600893061067647,0,0
1.2706082338133717,0,0
1.7405870714179787,0,0
0.9897675844361373,0,0
0.7066927409237288,0,0
-0.08435831255653625,0,0
-0.08583872601374753,0,0
1.1235901003969126,0,0
1.725668344308592,0,0
3.334852518919402,0,0
-0.1636497859534079,0,0
1.088648223002988,0,0
0.5004678584041511,0,0
1.3237685469654108,0,0
1.4156470913604284,0,0
0.9905295753144965,0,0
0.7929875616985453,0,0
1.3291043804801863,0,0
0.20230510710582447,0,0
0.40648222814988744,0,0
0.2007708255069855,0,0
2.58686205839114,0,0
1.3187505423901265,0,0
1.6085731333415207,0,0
1.0779984892964969,0,0
1.6867891946163787,0,0
1.586870680117919,0,0
4.083503589854487,0,0
2.8953592928637106,0,0
2.3341046565262915,0,0
1.6739463580789218,0,0
1.2587374999553966,0,0
0.9644660374781239,0,0
0.6855278888720736,0,0
0.9611942019742776,0,0
2.7322721534085392,0,0
3.212523537990419,0,0
1.9096713883250327,0,0
2.8882144394759193,0,0
3.0892296889529445,0,0
2.2185587862533818,0,0
1.9010526237725915,0,0
0.9697242432368715,0,0
1.9192848832058846,0,0
1.6349760518691754,0,0
0.7878578599740796,0,0
2.1713567152196043,0,0
0.8234871933214517,0,0
0.17983571988234906,0,0
-0.6777740995655953,0,0
0.25239877188555304,0,0
1.4364237407188465,0,0
0.9661422017454353,0,0
0.7858735560232641,0,0
-0.19789487229642375,0,0
1.7460489856354644,0,0
0.07739954370444392,0,0
1.6288670319464884,0,0
0.8135962025247653,0,0
0.7875832074522632,0,0
2.132370149781667,0,0
2.663719761082418,0,0
1.0353600115626302,0,0
1.8254016463078817,0,0
1.0992571114182723,0,0
0.6107744161143099,0,0
0.777826463676843,0,0
1.2733512579032202,0,0
1.1670029557934756,0,0
0.894765190675252,0,0
1.2689389659869235,0,0
0.9939671728626792,0,0
0.9870198653312624,0,0
0.7954787563885296,0,0
0.8992622415175412,0,0
-0.7670911545354913,0,0
0.5677568366865892,0,0
-0.4651861629609654,0,0
1.0054848191511847,0,0
1.3959831086250476,0,0
0.528297578450047,0,0
1.6111695492965483,0,0
0.12910454540542565,0,0
0.9715222166727054,0,0
0.7060143508720916,0,0
-0.12987006501221854,0,0
-0.3600555996213656,0,0
-2.165676674507602,0,0
-0.3402649394791547,0,0
-1.0335325363091517,0,0
-1.0064105836561301,0,0
-1.1585255818159685,0,0
-1.3894608779980553,0,0
-0.784032634023863,0,0
2.553051446599236,0,0
1.6109295283276306,0,0
-0.43586123751117867,0,0
1.8328958991818525,0,0
-1.2876429927760848,0,0
-0.9069871212238881,0,0
-0.3111571040853912,0,0
-2.4107134870769,0,0
-3.04878210969428,0,0
-2.1403098869475823,0,0
-1.4839746090647332,0,0
0.10196969799944451,0,0
0.9321420981347031,0,0
-1.4103499154638173,0,0
-0.22108425345078705,0,0
-1.4327166576641877,0,0
0.4053589981047079,0,0
0.7331609057963067,0,0
-0.8277942710626937,0,0
-1.2548322700532637,0,0
2.1803518368428145,0,0
1.1437260380222845,0,0
0.909624406131493,0,0
0.38151929194267054,0,0
-0.16170219583276757,0,0
-0.6597962779721113,0,0
1.37355619397507,0,0
-1.2906443122465383,0,0
2.1076963689845774,0,0
0.22108111866656238,0,0
1.6836596972983062,0,0
-0.1285682105753282,0,0
-0.8193354555789698,0,0
-1.2551662704351663,0,0
-0.30489826757297245,0,0
-0.7113044834060486,0,0
-0.40806906898049167,0,0
-2.8666387770808424,0,0
-0.8493098166572686,0,0
0.061290530463751804,0,0
-1.4311800860920958,0,0
-0.6717333151677611,0,0
-1.8945624731634698,0,0
2.079382331001496,0,0
0.5633125117689689,0,0
-0.42891298508212206,0,0
0.7473818687528812,0,0
-0.043082116619089936,0,0
-1.5314070173248173,0,0
0.6623091050669289,0,0
0.34703720893397016,0,0
-0.12162848870882598,0,0
1.9131150303770932,0,0
-0.006437314465192773,0,0
1.100062483268451,0,0
0.7692945015717585,0,0
1.5148821601594873,0,0
1.7437860973792827,0,0
1.4061582022434396,0,0
0.8957449453700526,0,0
-0.04319707596415302,0,0
-2.044977795462726,0,0
-0.9607944777389116,0,0
-1.4164617310405359,0,0
-0.7343690344219614,0,0
-1.1088423050098608,0,0
0.38447084242117924,0,0
-1.7911811538768452,0,0
-2.665756844927467,0,0
2.106934980297517,0,0
0.3459087542458569,0,0
1.1115505250898943,0,0
-1.7345157205730226,0,0
-1.9362749269943327,0,0
-0.2547576414203273,0,0
2.29149857416701,0,0
0.3013498237281463,0,0
0.26515028773259086,0,0
2.205810738360767,0,0
-1.5022318030239394,0,0
-1.5661230436535543,0,0
-1.1487342043619702,0,0
2.27911715726177,0,0
0.4581533397320905,0,0
-1.8049052557231287,0,0
-1.838022588145358,0,0
-0.186808383484489,0,0
-0.8293089910236253,0,0
-0.04455634394806533,0,0
-1.4956068486415894,0,0
-0.7264393007426123,0,0
-0.07859492763976039,0,0
1.155573938628353,0,0
-0.4076407107546399,0,0
1.7517412192101962,0,0
-1.412832712429968,0,0
1.744982132883572,0,0
-2.0531964548290946,0,0
0.2353558152614551,0,0
1.585178329313272,0,0
-0.19814739247661892,0,0
-1.0671909393615118,0,0
-2.133133934903738,0,0
-2.1880039698191083,0,0
0.0967779467603182,0,0
-1.5185853856432252,0,0
-2.110250465848588,0,0
-0.11072785178443956,0,0
-1.8914886857295607,0,0
-2.865660065530849,0,0
-0.8295389732356445,0,0
-1.7282715533478397,0,0
-3.2536252199594227,0,0
-1.364982191614586,0,0
0.1825525666364514,0,0
-0.7212070075015364,0,0
-0.03816440806661138,0,0
0.04318275824981063,0,0
0.681758469735289,0,0
1.9678182656487295,0,0
-0.3478701526568637,0,0
-0.1845069751650709,0,0
-1.822371371035676,0,0
0.04014689001450214,0,0
0.08712658474248712,0,0
-0.5864758536013397,0,0
-0.8995927863293586,0,1
-1.7363861690085414,0,1
-0.4463471032817651,0,0
-0.12379399145973355,0,0
0.06514173979809045,0,0
-0.21161359662546167,0,0
-2.3691242768487237,0,0
0.24319943103747818,0,0
-0.08114862430588915,0,0
0.6988988742801887,0,0
0.4773485235233609,0,0
0.4383950834449313,0,0
-1.7419967040079423,0,0
-0.7344426449634429,0,0
-1.2770139059980783,0,0
-2.0988576690975425,0,0
-2.0567997720433504,0,0
-2.155023138040564,0,1
-2.75030995957529,0,1
-2.973856392193008,0,1
-1.2789313391277968,0,0
-0.8157097326225649,0,0
-2.707455220407053,0,1
-2.769516902696051,0,0
-0.2090826652487385,0,0
0.30569499738962913,0,0
-0.4316563712132627,0,0
-0.28054969414204567,0,0
-2.394728973662964,0,0
-2.5259675954652745,0,0
-1.9706659720733348,0,1
-1.9616526637413279,0,1
-1.6001186120293922,0,0
-0.08041775131828133,0,0
-0.6089735518844992,0,0
-1.5767132939706885,0,0
0.022147992332929037,0,0
-1.8502296565190204,0,0
2.6884089851985635,0,0
2.3049390004365375,0,0
-2.9427325557676665,0,1
-2.709884164884618,0,1
-3.430263003503139,0,1
0.2592846061753814,0,0
-1.6044351517870665,0,0
-0.551398526959848,0,0
-1.8497857130237698,0,1
-2.1419243773496506,0,1
-1.5789307396464518,0,1
-1.740933856199342,0,1
-2.4607940279111644,0,1
-1.6589215543682778,0,1
-2.5049379798267797,0,1
-1.965912780388105,0,0
-1.5213271442441696,0,0
-1.2091290440717228,0,1
-0.2299767310122702,0,0
2.0716703084529535,0,0
0.6453841017729142,0,0
0.29612604977570456,0,0
-1.146032602214618,0,0
-2.4799255724715974,0,0
-1.5186156614250528,0,1
-1.476901221102824,0,1
-1.4825794354899935,0,0
2.0836392421053698,0,0
1.6071506833237803,0,0
1.8158819481532331,0,0
-0.4374211916331211,0,0
0.8203639446109164,0,0
-0.2945122696304807,0,0
-0.7839830225328197,0,0
-0.45319616840446575,0,0
0.7005488381963342,0,0
-0.13723720363151137,0,0
0.3750492677398918,0,0
-0.7153204414212087,0,0
1.7777231572800212,0,0
3.314574705524239,0,0
2.4034131520275586,0,0
0.5649927883412671,0,0
-0.6260270403298192,0,0
3.6264959128392817,0,0
0.2765631296097652,0,0
1.8517841047615045,0,0
-0.6665734060060777,0,0
2.4726751899210475,0,0
0.8055370753159471,0,0
0.4154518195913216,0,0
0.9907100212610496,0,0
1.221714210928999,0,0
1.2552557640764443,0,0
0.34213352306873435,0,0
0.9799661630760983,0,0
1.1015553410805137,0,0
-0.06043415020704912,0,0
0.6620059333616389,0,0
1.2764991739624738,0,0
1.8701301794446925,0,0
0.21460379667318166,0,0
1.329815608739111,0,0
1.490929850161816,0,0
1.1897219242128263,0,0
1.8031838255581087,0,0
1.0354945364578159,0,0
-0.1651898037895095,0,0
